item_sk,item_id,a1,a2,a3,cate,brand
22398,88869,-1,2,-1,8,562
22399,8887,3,-1,1,8,489
22400,88872,3,1,1,8,214
22401,88873,3,2,1,8,489
22402,88878,3,1,2,8,489
22403,88882,3,2,-1,8,214
22404,88891,3,1,2,8,214
22405,88893,3,1,2,8,489
22406,88908,-1,-1,-1,8,622
22407,88911,3,2,1,8,489
22408,88912,3,1,1,8,489
22409,88916,3,2,1,8,306
22410,88925,3,2,-1,8,489
22411,88933,-1,-1,-1,8,622
22412,88935,3,2,2,8,489
22413,88937,3,-1,-1,8,489
22414,88938,3,2,2,8,306
22415,88940,3,1,1,8,214
22416,88954,3,2,2,8,489
22417,88955,1,1,2,8,885
22418,88975,3,1,1,8,214
22419,88977,3,1,2,8,214
22420,88989,3,1,2,8,214
22421,88996,3,1,1,8,214
22422,8900,1,1,2,8,800
22423,89020,1,1,-1,8,30
22424,89029,3,1,2,8,214
22425,89043,3,1,1,8,214
22426,89048,1,1,2,8,545
22427,89053,3,-1,2,8,306
22428,8906,2,2,2,8,812
22429,89067,1,1,1,8,677
22430,89068,1,2,1,8,403
22431,89082,3,1,1,8,489
22432,89087,2,2,2,8,812
22433,89091,3,2,1,8,489
22434,89112,1,-1,2,8,3
22435,89114,3,2,2,8,214
22436,89122,1,1,2,8,693
22437,89132,3,-1,2,8,489
22438,89133,3,1,2,8,214
22439,89158,3,2,1,8,214
22440,89159,1,-1,1,8,328
22441,89160,3,-1,-1,8,214
22442,89165,2,-1,-1,8,124
22443,89166,3,1,1,8,489
22444,89169,3,2,1,8,214
22445,89170,3,1,1,8,214
22446,89177,3,1,2,8,214
22447,89178,1,2,2,8,545
22448,89179,2,1,1,8,812
22449,89185,3,1,1,8,306
22450,89188,2,-1,-1,8,812
22451,89203,3,1,2,8,489
22452,89220,3,2,1,8,214
22453,89223,3,-1,1,8,489
22454,8923,3,1,2,8,489
22455,89246,2,-1,1,8,124
22456,89251,3,1,1,8,489
22457,89263,2,1,2,8,124
22458,8927,3,-1,-1,8,214
22459,89271,2,1,2,8,623
22460,8928,2,-1,-1,8,623
22461,89287,2,1,2,8,623
22462,89297,1,1,1,8,693
22463,89299,3,2,1,8,489
22464,89300,2,1,1,8,124
22465,89304,3,2,1,8,489
22466,89306,2,1,2,8,124
22467,8932,2,2,2,8,623
22468,89320,3,-1,1,8,214
22469,89329,3,1,2,8,214
22470,89336,3,1,2,8,214
22471,89341,3,1,2,8,571
22472,89352,3,1,1,8,489
22473,89356,2,1,2,8,623
22474,89359,3,2,1,8,214
22475,89374,2,1,2,8,812
22476,8938,2,1,2,8,124
22477,89382,3,2,2,8,214
22478,89401,3,2,1,8,489
22479,89402,3,2,2,8,214
22480,89409,1,1,2,8,30
22481,89416,1,1,1,8,800
22482,89430,3,1,2,8,306
22483,89431,3,2,1,8,306
22484,89440,2,1,2,8,812
22485,8945,1,1,1,8,658
22486,89459,3,-1,2,8,489
22487,89462,-1,-1,-1,8,875
22488,89466,3,1,2,8,306
22489,89481,2,-1,-1,8,623
22490,89486,3,1,1,8,214
22491,89497,1,1,1,8,30
22492,89498,2,1,2,8,623
22493,89500,3,1,1,8,214
22494,89501,2,1,1,8,124
22495,8951,3,-1,2,8,489
22496,89512,1,-1,1,8,693
22497,89515,3,-1,1,8,214
22498,89528,3,1,2,8,214
22499,89538,3,1,2,8,214
22500,89539,3,1,1,8,214
22501,89555,1,1,2,8,677
22502,89563,1,1,1,8,30
22503,89564,1,1,-1,8,403
22504,89571,3,-1,1,8,489
22505,896,3,-1,2,8,306
22506,89601,3,1,2,8,306
22507,89606,3,2,1,8,214
22508,89618,2,1,2,8,124
22509,89631,3,1,1,8,214
22510,89633,3,-1,1,8,214
22511,8964,3,1,1,8,306
22512,89657,1,1,2,8,800
22513,89664,1,1,2,8,885
22514,89665,2,2,2,8,623
22515,89668,3,1,1,8,214
22516,89679,2,2,2,8,623
22517,89682,3,2,2,8,214
22518,89698,3,2,2,8,571
22519,89699,-1,1,-1,8,801
22520,89702,3,1,2,8,489
22521,8971,3,-1,-1,8,489
22522,8972,2,1,2,8,623
22523,89727,3,1,1,8,214
22524,89744,3,1,2,8,489
22525,89748,3,2,1,8,489
22526,89755,2,1,2,8,124
22527,89763,1,1,1,8,427
22528,89766,3,2,2,8,214
22529,89772,2,2,2,8,623
22530,89777,3,1,1,8,214
22531,89779,3,-1,2,8,489
22532,89788,1,1,1,8,427
22533,89789,3,1,2,8,489
22534,8979,3,2,2,8,489
22535,89793,2,2,1,8,812
22536,898,2,-1,1,8,124
22537,89802,1,1,2,8,545
22538,89803,2,1,2,8,635
22539,89805,1,2,1,8,30
22540,89829,3,1,1,8,214
22541,8984,3,-1,-1,8,214
22542,89842,2,1,-1,8,812
22543,89844,3,1,2,8,489
22544,89856,3,1,2,8,306
22545,89860,3,1,2,8,489
22546,89862,3,1,1,8,214
22547,89863,3,2,-1,8,214
22548,89864,3,1,2,8,489
22549,89874,3,1,1,8,214
22550,89876,3,1,1,8,489
22551,89878,3,1,1,8,489
22552,89887,3,2,2,8,489
22553,89889,3,-1,2,8,306
22554,89907,-1,-1,1,8,622
22555,89909,3,1,1,8,214
22556,89916,3,-1,2,8,489
22557,89926,1,1,1,8,30
22558,89929,2,1,2,8,623
22559,8994,3,-1,2,8,489
22560,89941,1,-1,-1,8,30
22561,89944,3,2,1,8,214
22562,89946,1,1,1,8,30
22563,89952,-1,-1,1,8,801
22564,89953,-1,1,1,8,766
22565,89957,3,1,1,8,214
22566,89958,-1,-1,1,8,70
22567,89960,1,1,2,8,800
22568,89962,3,-1,2,8,489
22569,89969,3,1,2,8,489
22570,89976,3,1,1,8,489
22571,89991,3,1,2,8,489
22572,90,1,-1,-1,8,885
22573,90001,3,1,-1,8,489
22574,90007,3,1,1,8,489
22575,90017,1,1,2,8,800
22576,90019,3,2,2,8,489
22577,90023,3,1,2,8,214
22578,90047,-1,2,1,8,370
22579,90065,-1,1,2,8,766
22580,90067,3,1,2,8,489
22581,90068,3,1,2,8,489
22582,9007,3,-1,1,8,214
22583,90088,1,2,1,8,885
22584,90089,3,-1,2,8,214
22585,90096,1,1,2,8,800
22586,90098,3,1,2,8,489
22587,901,3,2,1,8,214
22588,90101,1,-1,1,8,693
22589,90109,1,1,2,8,800
22590,90115,3,-1,2,8,489
22591,90122,3,1,2,8,489
22592,90126,3,1,2,8,489
22593,90133,2,1,2,8,812
22594,90136,1,1,1,8,658
22595,90137,2,2,2,8,812
22596,90150,1,1,2,8,545
22597,90166,2,1,2,8,124
22598,90183,1,1,1,8,403
22599,90192,1,2,-1,8,693
22600,90200,3,2,2,8,489
22601,90213,3,2,1,8,214
22602,90214,2,1,-1,8,623
22603,90218,-1,2,1,8,562
22604,90223,1,2,1,8,545
22605,90224,1,1,1,8,885
22606,90230,3,2,1,8,214
22607,90250,1,-1,-1,8,658
22608,90253,3,1,2,8,214
22609,90260,3,2,2,8,214
22610,90266,3,1,2,8,214
22611,90272,1,2,1,8,658
22612,90278,1,2,2,8,30
22613,9028,3,2,2,8,489
22614,90281,3,1,2,8,214
22615,90284,3,2,2,8,489
22616,90286,2,1,2,8,124
22617,90294,3,1,1,8,214
22618,90306,3,1,2,8,489
22619,90307,3,1,1,8,489
22620,90316,1,1,2,8,693
22621,90324,3,2,2,8,489
22622,90326,3,1,-1,8,489
22623,90327,3,1,2,8,571
22624,90328,1,1,2,8,545
22625,90334,3,-1,1,8,306
22626,90335,3,2,2,8,489
22627,90339,3,2,1,8,489
22628,9034,3,-1,2,8,489
22629,90349,3,1,-1,8,214
22630,90354,1,1,-1,8,545
22631,90355,2,1,2,8,124
22632,90357,3,1,2,8,489
22633,90372,1,2,2,8,800
22634,90383,3,1,2,8,306
22635,90401,3,1,2,8,489
22636,9041,3,2,1,8,489
22637,90410,3,1,2,8,489
22638,90415,3,1,2,8,214
22639,90432,2,1,2,8,812
22640,90435,2,2,2,8,623
22641,90439,-1,1,2,8,916
22642,90444,3,1,2,8,214
22643,9045,3,1,2,8,489
22644,90452,3,1,1,8,214
22645,90454,-1,1,1,8,801
22646,90463,3,1,2,8,214
22647,90472,3,-1,2,8,489
22648,90473,3,1,1,8,489
22649,90477,3,1,1,8,214
22650,90482,3,1,-1,8,489
22651,90487,1,1,1,8,693
22652,90489,1,1,2,8,403
22653,90498,3,2,1,8,214
22654,90504,3,2,1,8,306
22655,90506,3,1,1,8,306
22656,90508,1,1,2,8,403
22657,90511,3,2,2,8,489
22658,90520,3,2,2,8,214
22659,90521,1,1,1,8,658
22660,90522,3,2,2,8,214
22661,90525,3,2,2,8,489
22662,90526,3,1,1,8,489
22663,90548,-1,-1,1,8,484
22664,90550,1,-1,1,8,800
22665,90551,3,2,1,8,214
22666,90555,1,2,-1,8,403
22667,90557,1,1,1,8,403
22668,9056,-1,1,2,8,766
22669,90565,3,1,2,8,489
22670,90567,3,1,2,8,489
22671,90572,1,1,1,8,885
22672,90577,3,2,2,8,489
22673,90579,-1,-1,1,8,766
22674,9058,3,1,-1,8,489
22675,90582,3,2,-1,8,489
22676,90586,1,1,2,8,885
22677,90593,3,1,2,8,214
22678,90613,3,1,2,8,489
22679,90614,3,2,2,8,214
22680,90619,-1,1,-1,8,244
22681,90621,3,1,2,8,306
22682,90624,2,2,1,8,812
22683,90626,3,2,2,8,489
22684,90631,1,-1,2,8,885
22685,90632,2,2,2,8,812
22686,90639,2,1,2,8,623
22687,90640,3,2,2,8,489
22688,90649,3,1,2,8,489
22689,90653,1,-1,1,8,677
22690,9066,3,1,1,8,489
22691,90664,1,1,2,8,30
22692,90665,3,2,2,8,214
22693,90673,1,1,2,8,403
22694,9068,3,2,2,8,489
22695,90688,3,1,-1,8,306
22696,90696,3,1,1,8,214
22697,90700,3,2,1,8,214
22698,90702,3,2,1,8,489
22699,90719,2,1,2,8,655
22700,9073,3,1,1,8,489
22701,90736,3,-1,-1,8,489
22702,90741,2,2,2,8,623
22703,90751,1,-1,-1,8,800
22704,90754,2,1,2,8,124
22705,90770,3,2,2,8,489
22706,90778,3,2,2,8,489
22707,90779,1,2,2,8,800
22708,9078,3,1,2,8,214
22709,90789,-1,1,1,8,556
22710,9080,3,1,2,8,489
22711,9081,3,2,2,8,489
22712,9085,3,2,2,8,214
22713,90854,1,1,-1,8,403
22714,90859,3,2,1,8,489
22715,90862,2,1,1,8,124
22716,90864,2,1,2,8,655
22717,90867,2,1,2,8,623
22718,90868,2,1,2,8,812
22719,90875,3,-1,-1,8,214
22720,90883,2,1,1,8,635
22721,90888,3,-1,2,8,489
22722,90889,3,1,2,8,214
22723,90892,2,1,2,8,623
22724,90904,3,1,2,8,489
22725,90906,1,-1,1,8,800
22726,90908,3,1,1,8,214
22727,90913,2,2,2,8,635
22728,90916,2,1,1,8,101
22729,90923,3,-1,-1,8,214
22730,90927,1,1,2,8,885
22731,90942,2,1,2,8,124
22732,90957,1,2,2,8,800
22733,90962,-1,1,2,8,875
22734,90966,3,1,2,8,489
22735,90973,3,1,2,8,214
22736,90978,2,1,2,8,812
22737,90983,-1,-1,1,8,717
22738,90984,3,1,1,8,489
22739,90986,1,2,2,8,658
22740,90989,1,2,2,8,800
22741,910,1,1,1,8,30
22742,91003,3,1,2,8,489
22743,91017,2,1,2,8,812
22744,91018,3,1,1,8,214
22745,91023,3,1,2,8,489
22746,91024,3,1,2,8,214
22747,9103,3,2,2,8,489
22748,91049,2,2,2,8,124
22749,9105,3,1,2,8,489
22750,91050,3,1,2,8,214
22751,91056,3,1,2,8,214
22752,91057,3,-1,-1,8,306
22753,91059,3,1,1,8,214
22754,91067,2,1,2,8,635
22755,91073,3,1,1,8,571
22756,91082,3,1,2,8,489
22757,911,2,1,2,8,124
22758,91102,1,1,2,8,658
22759,91120,3,1,2,8,489
22760,91124,3,1,2,8,214
22761,9114,3,-1,2,8,489
22762,91149,3,2,2,8,214
22763,9115,2,-1,2,8,124
22764,91150,2,1,2,8,635
22765,91160,3,1,2,8,214
22766,91172,3,2,2,8,214
22767,91181,1,1,1,8,545
22768,91185,3,2,2,8,489
22769,91194,2,1,1,8,812
22770,91200,3,1,2,8,489
22771,91204,1,-1,-1,8,885
22772,91215,2,2,2,8,124
22773,9123,2,1,2,8,124
22774,91230,3,2,-1,8,214
22775,9125,2,2,-1,8,812
22776,91277,3,1,2,8,214
22777,91282,3,-1,2,8,489
22778,91284,-1,-1,-1,8,200
22779,91285,3,1,1,8,214
22780,91289,3,1,1,8,214
22781,91294,3,2,1,8,214
22782,91295,1,1,1,8,658
22783,91332,3,1,-1,8,489
22784,91334,3,1,2,8,489
22785,91336,-1,-1,1,8,801
22786,91352,2,-1,-1,8,812
22787,91354,3,2,-1,8,214
22788,91357,3,1,2,8,489
22789,91372,2,1,1,8,124
22790,91388,3,2,2,8,214
22791,91393,-1,1,2,8,244
22792,91395,3,1,1,8,489
22793,91401,-1,1,1,8,766
22794,91426,3,2,1,8,489
22795,91432,2,2,2,8,623
22796,91437,1,-1,1,8,545
22797,91438,2,1,2,8,124
22798,91439,3,-1,-1,8,489
22799,91446,3,-1,-1,8,214
22800,91456,1,1,2,8,885
22801,91460,3,1,1,8,489
22802,91464,3,1,2,8,489
22803,9147,3,2,2,8,214
22804,91473,3,1,1,8,489
22805,91475,1,2,2,8,545
22806,91478,3,1,2,8,489
22807,9148,3,1,2,8,489
22808,91486,1,2,1,8,693
22809,91487,-1,-1,1,8,484
22810,91491,2,1,1,8,812
22811,91492,1,1,2,8,658
22812,9150,3,2,2,8,489
22813,91509,3,-1,2,8,489
22814,91510,3,2,1,8,489
22815,91521,2,2,2,8,623
22816,91524,1,-1,1,8,800
22817,91530,2,2,2,8,812
22818,91536,1,1,2,8,545
22819,91541,3,1,2,8,214
22820,91545,1,1,1,8,545
22821,91553,3,1,2,8,306
22822,91557,3,-1,1,8,489
22823,91558,1,1,2,8,545
22824,91559,3,2,1,8,214
22825,91564,3,2,2,8,306
22826,91581,1,2,1,8,403
22827,91586,2,-1,-1,8,812
22828,91591,-1,-1,-1,8,321
22829,91597,2,2,2,8,812
22830,91600,3,1,-1,8,214
22831,91601,1,2,2,8,545
22832,91602,3,2,2,8,214
22833,91603,-1,1,2,8,562
22834,91611,3,1,1,8,489
22835,91612,3,1,2,8,214
22836,91614,-1,2,1,8,83
22837,91634,-1,1,1,8,766
22838,91642,-1,1,1,8,790
22839,91644,1,1,1,8,800
22840,91647,3,2,-1,8,214
22841,91660,1,1,1,8,800
22842,91663,1,-1,-1,8,658
22843,91664,1,1,2,8,800
22844,91666,1,1,-1,8,693
22845,91678,3,1,1,8,306
22846,91680,3,2,-1,8,489
22847,91698,3,1,1,8,489
22848,91700,3,1,1,8,489
22849,9172,2,1,2,8,76
22850,91720,2,2,2,8,812
22851,91721,2,1,2,8,124
22852,91725,2,1,2,8,804
22853,91730,-1,1,1,8,766
22854,91737,3,-1,1,8,489
22855,91742,1,1,1,8,677
22856,91748,3,1,2,8,489
22857,91749,3,1,2,8,489
22858,91775,3,-1,2,8,214
22859,91776,2,1,1,8,124
22860,91777,3,-1,-1,8,489
22861,91794,3,1,2,8,214
22862,91797,3,-1,2,8,489
22863,91799,1,1,2,8,800
22864,91806,1,2,1,8,403
22865,91817,3,2,1,8,489
22866,9182,3,1,1,8,489
22867,91821,3,1,1,8,214
22868,91827,1,2,2,8,596
22869,91838,1,2,1,8,800
22870,91841,1,1,1,8,545
22871,91843,2,-1,-1,8,623
22872,91845,3,1,2,8,489
22873,91847,3,2,1,8,214
22874,91855,3,-1,1,8,489
22875,9186,3,1,1,8,489
22876,91862,1,2,1,8,885
22877,91867,3,1,-1,8,214
22878,91877,3,-1,2,8,214
22879,91879,3,2,2,8,214
22880,91880,1,1,-1,8,693
22881,91897,3,2,1,8,489
22882,9190,3,1,1,8,214
22883,91915,3,1,1,8,214
22884,91917,3,1,-1,8,489
22885,9192,1,1,2,8,800
22886,91924,2,1,2,8,635
22887,91938,3,1,2,8,489
22888,91943,3,1,2,8,489
22889,91951,-1,-1,-1,8,875
22890,91957,3,1,2,8,214
22891,91964,3,1,1,8,489
22892,91966,1,2,1,8,885
22893,91969,1,2,2,8,800
22894,91970,3,1,-1,8,489
22895,91975,3,-1,2,8,489
22896,91981,1,-1,2,8,885
22897,91983,1,1,2,8,885
22898,91990,3,1,2,8,489
22899,91994,1,1,1,8,545
22900,92025,-1,-1,2,8,200
22901,92027,1,1,1,8,427
22902,92030,3,2,1,8,214
22903,92031,1,2,2,8,658
22904,92033,1,1,2,8,800
22905,92035,3,2,-1,8,306
22906,92045,2,1,2,8,635
22907,92046,-1,2,-1,8,244
22908,92070,1,2,2,8,30
22909,92087,1,-1,1,8,800
22910,92099,3,2,1,8,214
22911,9210,3,2,2,8,489
22912,92106,-1,-1,-1,8,857
22913,92108,1,2,2,8,800
22914,92118,3,1,2,8,489
22915,92123,2,1,-1,8,124
22916,92128,3,1,2,8,489
22917,92131,3,1,-1,8,214
22918,92135,3,-1,2,8,214
22919,92141,3,1,2,8,489
22920,92147,3,2,2,8,306
22921,92153,3,2,2,8,214
22922,92157,2,1,1,8,674
22923,92166,3,1,2,8,489
22924,92169,3,2,1,8,489
22925,92178,3,1,2,8,489
22926,92185,3,1,-1,8,214
22927,92187,3,1,2,8,489
22928,92193,3,-1,-1,8,489
22929,92199,3,1,2,8,489
22930,9220,3,2,1,8,214
22931,92223,1,-1,-1,8,545
22932,92228,3,2,2,8,214
22933,92230,3,2,2,8,214
22934,92234,3,1,2,8,489
22935,92242,3,1,2,8,489
22936,9225,3,1,2,8,489
22937,92260,3,2,2,8,214
22938,92264,3,1,-1,8,214
22939,92284,3,1,2,8,214
22940,92285,2,-1,-1,8,623
22941,9229,1,1,1,8,375
22942,92295,3,1,2,8,214
22943,92300,3,2,-1,8,214
22944,92312,1,1,1,8,545
22945,92316,3,1,1,8,489
22946,92317,3,1,1,8,214
22947,92331,3,-1,-1,8,489
22948,92344,1,1,2,8,545
22949,92354,-1,-1,1,8,622
22950,92363,3,2,2,8,489
22951,92372,-1,2,1,8,717
22952,9238,1,2,1,8,30
22953,92392,3,1,2,8,489
22954,92393,2,1,2,8,635
22955,92394,3,1,2,8,306
22956,92395,3,1,2,8,489
22957,92401,-1,-1,-1,8,200
22958,92404,3,-1,1,8,214
22959,92418,3,1,1,8,214
22960,92423,3,2,1,8,489
22961,92432,3,1,2,8,214
22962,92440,3,1,2,8,214
22963,92442,2,-1,-1,8,124
22964,92446,3,1,2,8,489
22965,92448,1,1,1,8,545
22966,92451,3,1,2,8,489
22967,92465,2,2,2,8,124
22968,92466,3,1,2,8,489
22969,92485,3,1,-1,8,214
22970,92487,2,2,-1,8,812
22971,92489,3,1,1,8,214
22972,92490,3,1,2,8,214
22973,92504,3,1,2,8,214
22974,92511,3,1,2,8,214
22975,92515,3,-1,-1,8,214
22976,9252,3,1,1,8,489
22977,92521,-1,1,2,8,766
22978,92522,3,1,1,8,214
22979,92524,1,1,2,8,596
22980,92527,3,1,1,8,571
22981,92533,2,1,2,8,812
22982,92534,3,1,1,8,214
22983,92538,3,1,-1,8,214
22984,92546,3,2,2,8,214
22985,9255,1,1,1,8,545
22986,92554,3,2,1,8,214
22987,92559,3,-1,-1,8,489
22988,9256,-1,-1,-1,8,875
22989,92576,3,-1,2,8,489
22990,92578,3,1,1,8,489
22991,92584,3,2,2,8,489
22992,92591,3,1,2,8,306
22993,92608,3,-1,2,8,489
22994,92609,1,-1,1,8,800
22995,92612,3,1,1,8,214
22996,92613,3,-1,2,8,489
22997,92622,2,1,2,8,804
22998,92623,2,1,2,8,812
22999,92628,2,1,2,8,812
23000,92629,3,1,2,8,489
23001,92635,3,2,2,8,489
23002,92638,3,1,1,8,489
23003,92657,3,1,1,8,489
23004,92660,3,2,2,8,214
23005,92664,3,2,2,8,489
23006,92672,3,2,1,8,489
23007,92677,-1,2,2,8,562
23008,9269,3,1,2,8,489
23009,92691,2,1,2,8,623
23010,92692,2,2,2,8,623
23011,92700,3,2,2,8,214
23012,9271,3,1,1,8,214
23013,92713,3,1,2,8,489
23014,92719,3,1,1,8,214
23015,92720,3,1,1,8,214
23016,92724,3,1,2,8,571
23017,92727,2,1,-1,8,623
23018,9273,3,1,2,8,489
23019,92731,2,1,-1,8,812
23020,92733,1,-1,1,8,658
23021,92737,3,1,1,8,489
23022,92741,3,1,2,8,489
23023,92751,3,1,1,8,214
23024,92758,3,2,2,8,489
23025,92760,-1,-1,1,8,622
23026,92767,2,1,2,8,623
23027,9277,1,1,1,8,403
23028,92777,3,2,1,8,214
23029,92778,2,1,2,8,812
23030,92792,2,1,2,8,812
23031,92793,2,1,2,8,623
23032,92798,3,2,2,8,489
23033,928,2,1,1,8,812
23034,92800,3,-1,1,8,489
23035,92803,3,-1,1,8,489
23036,92813,3,-1,1,8,489
23037,92816,1,1,1,8,885
23038,92826,1,1,-1,8,658
23039,92831,3,1,-1,8,489
23040,92833,3,1,2,8,489
23041,92838,1,1,2,8,658
23042,92840,3,2,-1,8,306
23043,92853,3,1,2,8,489
23044,92860,3,1,2,8,489
23045,92870,3,2,1,8,306
23046,92872,2,1,2,8,812
23047,92877,-1,1,1,8,70
23048,92887,3,1,-1,8,214
23049,92888,1,1,2,8,800
23050,92902,2,2,1,8,124
23051,92903,3,1,2,8,489
23052,92909,1,2,2,8,885
23053,92910,3,-1,2,8,489
23054,92912,3,1,2,8,214
23055,92914,1,2,1,8,545
23056,92926,3,1,2,8,214
23057,92930,2,1,2,8,124
23058,92932,3,-1,1,8,489
23059,9294,1,1,2,8,800
23060,92941,3,2,1,8,214
23061,9295,1,1,-1,8,545
23062,92966,3,-1,1,8,571
23063,92968,1,2,2,8,800
23064,92971,3,-1,1,8,489
23065,92981,3,1,1,8,489
23066,92989,3,1,-1,8,214
23067,92995,3,1,-1,8,489
23068,93000,2,2,2,8,623
23069,93018,3,1,1,8,214
23070,93019,2,1,2,8,655
23071,93022,2,-1,-1,8,812
23072,93026,3,1,2,8,214
23073,93030,3,2,1,8,489
23074,93031,2,1,2,8,812
23075,93032,2,1,2,8,124
23076,93043,2,2,2,8,812
23077,93046,3,1,1,8,214
23078,93052,3,-1,2,8,214
23079,93071,3,2,2,8,489
23080,93079,1,1,1,8,677
23081,93082,3,1,1,8,214
23082,93098,3,2,2,8,214
23083,93100,3,1,2,8,489
23084,93108,1,1,2,8,693
23085,93117,3,1,-1,8,214
23086,9312,3,1,2,8,489
23087,93123,3,1,2,8,214
23088,93131,3,2,-1,8,214
23089,93146,1,1,1,8,545
23090,9315,-1,2,2,8,244
23091,93150,1,1,1,8,403
23092,93165,3,1,2,8,489
23093,93169,3,1,2,8,214
23094,93180,1,2,1,8,545
23095,93181,-1,1,2,8,321
23096,93187,3,-1,2,8,489
23097,9320,3,1,2,8,214
23098,93225,-1,1,1,8,318
23099,93228,1,2,2,8,885
23100,93229,1,1,2,8,885
23101,93230,3,1,1,8,214
23102,93232,2,1,-1,8,124
23103,93258,3,2,2,8,214
23104,93272,2,1,-1,8,812
23105,93277,3,1,2,8,489
23106,93288,3,2,1,8,489
23107,93295,1,2,2,8,30
23108,93297,-1,1,2,8,766
23109,93299,1,2,1,8,800
23110,933,1,1,2,8,885
23111,93311,2,1,2,8,623
23112,93319,1,-1,-1,8,545
23113,93320,3,1,1,8,214
23114,93323,1,2,1,8,693
23115,93326,3,2,2,8,214
23116,93349,3,1,2,8,214
23117,93357,1,1,-1,8,403
23118,93367,3,1,-1,8,306
23119,93373,-1,1,1,8,321
23120,93377,2,1,2,8,623
23121,93404,1,1,2,8,800
23122,93412,3,1,1,8,214
23123,93413,3,1,-1,8,489
23124,9342,3,1,1,8,214
23125,93437,3,-1,1,8,489
23126,93442,2,2,2,8,812
23127,93445,2,2,1,8,812
23128,93448,3,2,1,8,214
23129,9345,2,1,2,8,623
23130,93451,3,-1,2,8,489
23131,93459,2,-1,-1,8,623
23132,9346,3,1,2,8,214
23133,93460,3,2,2,8,214
23134,9349,3,1,2,8,214
23135,93490,2,1,1,8,812
23136,93497,3,2,2,8,489
23137,935,3,1,2,8,489
23138,93510,2,1,1,8,541
23139,93530,3,1,2,8,489
23140,93538,1,2,1,8,885
23141,93556,3,2,2,8,489
23142,93560,3,1,2,8,489
23143,9357,3,1,2,8,214
23144,93573,1,1,1,8,30
23145,93574,2,1,2,8,623
23146,93579,1,1,1,8,545
23147,93582,3,1,-1,8,306
23148,93589,3,2,2,8,214
23149,93597,3,2,2,8,489
23150,9360,3,1,1,8,214
23151,93601,3,2,2,8,306
23152,93629,3,1,-1,8,489
23153,9363,3,1,2,8,489
23154,93631,2,2,2,8,812
23155,93633,2,1,1,8,812
23156,9364,3,1,2,8,214
23157,93646,3,2,1,8,214
23158,93648,3,1,2,8,489
23159,93652,2,2,1,8,812
23160,9366,3,2,2,8,214
23161,93666,1,1,1,8,693
23162,93668,3,-1,2,8,489
23163,93670,3,1,2,8,489
23164,93680,3,1,1,8,214
23165,93681,3,2,2,8,489
23166,93683,3,1,1,8,214
23167,93690,3,-1,-1,8,214
23168,93697,3,1,2,8,214
23169,937,3,1,2,8,489
23170,93702,1,2,1,8,30
23171,93709,3,2,2,8,489
23172,93721,1,1,2,8,658
23173,93723,1,1,-1,8,403
23174,93728,3,2,-1,8,489
23175,93734,3,1,1,8,214
23176,93745,3,1,-1,8,489
23177,93750,-1,-1,-1,8,857
23178,93758,3,2,1,8,214
23179,93765,3,2,2,8,489
23180,93767,3,2,1,8,489
23181,93769,1,1,2,8,658
23182,93770,2,1,2,8,124
23183,93776,3,1,2,8,214
23184,93779,3,1,2,8,489
23185,93781,3,1,-1,8,489
23186,93791,3,-1,2,8,489
23187,93794,-1,1,1,8,766
23188,93797,2,1,-1,8,812
23189,93801,2,1,2,8,804
23190,93803,3,2,2,8,489
23191,93815,3,-1,-1,8,214
23192,93823,3,1,2,8,489
23193,93827,2,-1,-1,8,623
23194,93831,2,1,2,8,124
23195,93832,3,1,2,8,214
23196,93835,3,-1,-1,8,214
23197,93847,2,1,2,8,124
23198,93873,2,1,2,8,124
23199,93888,3,1,1,8,214
23200,93893,3,2,2,8,489
23201,93897,3,-1,1,8,489
23202,9390,3,-1,-1,8,214
23203,93908,3,1,2,8,489
23204,93916,3,1,-1,8,306
23205,93925,2,2,-1,8,674
23206,93928,3,1,2,8,489
23207,93944,3,1,1,8,489
23208,93952,1,1,2,8,403
23209,93959,1,1,2,8,800
23210,93972,1,2,2,8,30
23211,93973,3,1,-1,8,489
23212,93981,3,1,2,8,489
23213,93989,-1,-1,2,8,200
23214,93996,3,1,1,8,489
23215,93999,2,1,2,8,623
23216,94005,2,1,-1,8,124
23217,94010,3,2,2,8,489
23218,94011,3,2,2,8,214
23219,94014,1,2,2,8,693
23220,94016,1,2,2,8,885
23221,94021,3,1,2,8,571
23222,94029,2,1,2,8,623
23223,94038,3,1,2,8,489
23224,94046,2,2,2,8,812
23225,94049,-1,2,2,8,875
23226,94052,3,-1,2,8,489
23227,94062,3,1,1,8,214
23228,94066,-1,-1,1,8,174
23229,9407,2,2,2,8,812
23230,94082,3,-1,-1,8,306
23231,94094,1,1,2,8,403
23232,94097,3,1,2,8,489
23233,94109,1,1,2,8,800
23234,9411,3,2,2,8,214
23235,94111,3,1,2,8,489
23236,94113,3,1,1,8,214
23237,94115,3,1,1,8,571
23238,94124,1,1,1,8,545
23239,94128,3,1,2,8,214
23240,9413,2,1,2,8,623
23241,94142,3,-1,2,8,489
23242,94144,3,1,1,8,489
23243,94148,3,1,2,8,214
23244,9415,3,-1,2,8,489
23245,94158,2,-1,-1,8,812
23246,94163,1,1,2,8,885
23247,94166,3,1,1,8,489
23248,94168,3,2,-1,8,489
23249,94170,3,1,2,8,306
23250,94171,3,1,2,8,214
23251,94175,1,1,1,8,30
